paper_id,decision,rq_label,query,retriever_type,retrieved_contexts,retrieved_chunk_ids,similarity_scores
NIPS_2018_734,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['Although: what is the computational complexity (and relative ""wall clock"" cost) of the given inference scheme?', 'The work is motivated by the fact that in the three mentioned models, previous work in deep topic modeling has not been focused on deep structures in the word-topic distribution.', 'I think this should be explained and/or argued for in the paper.', 'This should be explained in the paper or in the title caption.', 'I wonder about the argument of including this as an evaluation metric in the paper.']","['NIPS_2018_734_review_0_chunk_4', 'NIPS_2018_734_review_1_chunk_3', 'NIPS_2018_734_review_1_chunk_15', 'NIPS_2018_734_review_1_chunk_22', 'NIPS_2018_734_review_1_chunk_13']","[0.1660448014420231, 0.1255343436951301, 0.08050178519471739, 0.07785230294281166, 0.06015148187664265]"
NIPS_2018_734,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['I have a bunch of smaller points to discuss for the paper, but most of them have to do with clarity.', 'Clarity: The paper is, in general, is well written, I think there are some parts that can be improved to make it easier and more clear for the reader.', 'I think the perplexity, coherence, and document classification evaluations are appropriate, as are the choice of models to evaluate.', 'Quality: The technical content of the paper appears to be correct and the experimental result is convincing that this is a promising approach.', 'The paper is clearly written thoughout, well-contexualized with respect to the relevant literature, and the core idea is simple (in a good way).']","['NIPS_2018_734_review_2_chunk_5', 'NIPS_2018_734_review_1_chunk_16', 'NIPS_2018_734_review_2_chunk_4', 'NIPS_2018_734_review_1_chunk_8', 'NIPS_2018_734_review_0_chunk_12']","[0.9897618293762207, 1.0753840208053589, 1.0962700843811035, 1.0968912839889526, 1.1347458362579346]"
NIPS_2018_734,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['I have a bunch of smaller points to discuss for the paper, but most of them have to do with clarity.', 'ii) There are also errors in the boldfacing of the results in Table 1 (a) I think MetaLDA DirBN3 has better performance than the boldfaced results for WS20% and TM20%.', 'Significance: The experimental results using the DirBN is promising.', 'The documentation classification does not show any significant results with the new DirBN.', 'I was curious how sensitive the results were to variation in the hierarchy depthy or width.']","['NIPS_2018_734_review_2_chunk_5', 'NIPS_2018_734_review_1_chunk_27', 'NIPS_2018_734_review_1_chunk_30', 'NIPS_2018_734_review_1_chunk_12', 'NIPS_2018_734_review_0_chunk_9']","[0.24440976744076046, 0.12644587410004776, 0.10603336168615458, 0.09747820561151258, 0.09248936581057306]"
NIPS_2017_332,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['Overall, I think this paper is strong enough to be accepted to NIPS and should be of interest to the audience.', 'Strengths: -- Introduction to the paper is fairly well-written and does a good job introducing technical ideas.', ""=== after feedback === I appreciate the authors' patient reply."", 'Weaknesses: -- Some of the assumptions made in the main theorem (Theorem 1) were not particularly convincing to me.', 'The results are clearly stated and the writing is formal throughout the paper.']","['NIPS_2017_332_review_0_chunk_3', 'NIPS_2017_332_review_0_chunk_5', 'NIPS_2017_332_review_1_chunk_52', 'NIPS_2017_332_review_0_chunk_8', 'NIPS_2017_332_review_0_chunk_7']","[1.0703787803649902, 1.141758680343628, 1.2003743648529053, 1.240478515625, 1.2530364990234375]"
NIPS_2017_332,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['Weaknesses: -- Some of the assumptions made in the main theorem (Theorem 1) were not particularly convincing to me.', 'Strengths: -- Introduction to the paper is fairly well-written and does a good job introducing technical ideas.', 'Second, the proof in the main body of the paper is messy, and it takes much space which could have been used for discussion and experiments.', 'In particular, you justify your first assumption that R <= \\sum p_d / 2 by the fact that you are interested in the case R <= p_d.', 'Given abundance of log-factors and 1/eps^2 dependence in the sketch dimension I am very surprised to see this approach turns out to be practical.']","['NIPS_2017_332_review_0_chunk_8', 'NIPS_2017_332_review_0_chunk_5', 'NIPS_2017_332_review_1_chunk_4', 'NIPS_2017_332_review_0_chunk_11', 'NIPS_2017_332_review_0_chunk_19']","[0.2077959862136568, 0.13511838411909044, 0.1080027438129311, 0.10738912129472622, 0.09513545561758953]"
NIPS_2017_332,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['First, there is little discussion of and comparison with related work.', 'Overall, I think this paper is strong enough to be accepted to NIPS and should be of interest to the audience.', 'The results are clearly stated and the writing is formal throughout the paper.', 'Strengths: -- Introduction to the paper is fairly well-written and does a good job introducing technical ideas.', ""I'd like to see the authors' response.""]","['NIPS_2017_332_review_1_chunk_3', 'NIPS_2017_332_review_0_chunk_3', 'NIPS_2017_332_review_0_chunk_7', 'NIPS_2017_332_review_0_chunk_5', 'NIPS_2017_332_review_1_chunk_7']","[1.1907672882080078, 1.2028312683105469, 1.2036247253417969, 1.2240991592407227, 1.2872369289398193]"
NIPS_2017_332,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['The results are clearly stated and the writing is formal throughout the paper.', ""3) I'm interested in the experimental results for Fig 1(b)."", ""Sometimes the notation gets too heavy and I couldn't follow some of the notation in places (see specific examples below)."", '-- Interesting problem and a convincing set of theoretical results.', 'Some claims in the paper seems false or suspicious.']","['NIPS_2017_332_review_0_chunk_7', 'NIPS_2017_332_review_2_chunk_12', 'NIPS_2017_332_review_0_chunk_15', 'NIPS_2017_332_review_0_chunk_6', 'NIPS_2017_332_review_1_chunk_6']","[0.23877924135219558, 0.20219006621209099, 0.1696512568144364, 0.16386151117354095, 0.09229382344685139]"
NIPS_2017_403,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['My main concern is the experimental evaluation in the paper.', 'Aside from the above, I enjoyed the article and its perspectives.', 'In this regard, I consider that your paper is better suited for the N3 title, however, this is a conflict that should be addressed adequately.', ""Phillip and Carbonell, ICLR'17, or b) consider an alternative (or extended) title for your paper."", 'I would appreciate if the authors address the last three paragraphs in their rebuttal.']","['NIPS_2017_403_review_1_chunk_4', 'NIPS_2017_403_review_2_chunk_16', 'NIPS_2017_403_review_0_chunk_15', 'NIPS_2017_403_review_0_chunk_14', 'NIPS_2017_403_review_0_chunk_19']","[1.113074779510498, 1.2572822570800781, 1.27657949924469, 1.3510968685150146, 1.3514958620071411]"
NIPS_2017_403,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['My main concern is the experimental evaluation in the paper.', ""One, it's hardly the gold standard for variational inference given its instability problems."", 'However, one of my main concern is that its evaluation is conducted in the self-defined task of analyzing the statistics of natural pixels from the MS COCO dataset.', 'Finally, given the potential of the proposed method I would encourage the authors to release the code related to the experiments presented in the manuscript.', 'Moreover, given that the evaluation is related with visual data, I would highly recommend evaluating their method on a more standard task from computer vision.']","['NIPS_2017_403_review_1_chunk_4', 'NIPS_2017_403_review_2_chunk_13', 'NIPS_2017_403_review_0_chunk_9', 'NIPS_2017_403_review_0_chunk_16', 'NIPS_2017_403_review_0_chunk_11']","[0.31430621319807983, 0.13602876942885667, 0.12007771608683779, 0.11045201970627154, 0.1072221246411379]"
NIPS_2017_403,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['My main concern is the experimental evaluation in the paper.', 'Aside from the above, I enjoyed the article and its perspectives.', 'While the performed comparison on the dataset gives some insights, I strongly believe, that real world experiments would make the paper potentially very impactful.', 'I would appreciate if the authors address the last three paragraphs in their rebuttal.', ""Phillip and Carbonell, ICLR'17, or b) consider an alternative (or extended) title for your paper.""]","['NIPS_2017_403_review_1_chunk_4', 'NIPS_2017_403_review_2_chunk_16', 'NIPS_2017_403_review_1_chunk_6', 'NIPS_2017_403_review_0_chunk_19', 'NIPS_2017_403_review_0_chunk_14']","[1.0575764179229736, 1.1590644121170044, 1.2865595817565918, 1.3123180866241455, 1.3406002521514893]"
NIPS_2017_403,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['The evaluation shows that state of the art results are achieved by the proposed method.', 'In this regard, I would recommend adding more details regarding the evaluation, especially on how performance is measured for that task.', 'My main concern is the experimental evaluation in the paper.', ""Phillip and Carbonell, ICLR'17, while the method and goal approached in this paper is different from that from ICLR, I would strongly suggest either, a) make an explicit and strong positioning of your paper w.r.t."", 'The paper is clearly written and the proposed approach seems novel and elegant to me.']","['NIPS_2017_403_review_0_chunk_5', 'NIPS_2017_403_review_0_chunk_10', 'NIPS_2017_403_review_1_chunk_4', 'NIPS_2017_403_review_0_chunk_13', 'NIPS_2017_403_review_1_chunk_3']","[0.18258398292853448, 0.1554356516988072, 0.08281256788503656, 0.08035307030791945, 0.06578863785693102]"
ICLR_2019_850,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['4) The authors make some claims that are too strong in light of the reported results.', 'However I found the paper to be poorly written.', 'The paper is generally well-written, with some typos occasionally.', ""While I find the authors' introductory philosophy largely compelling (it draws inspiration from developmental psychology, learning to model the physical world, and the synthesis of model-based and model-free learning), I have concerns with most other aspects of the paper."", 'For example, they claim that “the performance of the model outperforms all model-free and model-based approaches” (section 1), while they do not even compare against any model-based baselines (and only a single model-free baseline, DQN, which is not state-of-the-art anymore).']","['ICLR_2019_850_review_0_chunk_13', 'ICLR_2019_850_review_2_chunk_2', 'ICLR_2019_850_review_1_chunk_8', 'ICLR_2019_850_review_0_chunk_3', 'ICLR_2019_850_review_0_chunk_14']","[1.1618125438690186, 1.2375826835632324, 1.2924227714538574, 1.4185996055603027, 1.475325107574463]"
ICLR_2019_850,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['The main problem is that the physics simulation is not learnt and hence rewritten for other games with other physics.', 'However I found the paper to be poorly written.', 'The paper is generally well-written, with some typos occasionally.', 'The title says program induction, and this is then said to be in a fashion similar to Ghahramani 2015, but no further details are given.', 'This paper solves Flappy bird by combining DQN and probabilistic programming.']","['ICLR_2019_850_review_1_chunk_19', 'ICLR_2019_850_review_2_chunk_2', 'ICLR_2019_850_review_1_chunk_8', 'ICLR_2019_850_review_1_chunk_11', 'ICLR_2019_850_review_2_chunk_0']","[0.18663097106904777, 0.16074273214890414, 0.11704955678259531, 0.10102053266065023, 0.09573237899331596]"
ICLR_2019_850,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['4) The authors make some claims that are too strong in light of the reported results.', 'The paper is generally well-written, with some typos occasionally.', 'However I found the paper to be poorly written.', 'For instance, the title and the abstract misled me for quite a while.', 'For example, they claim that “the performance of the model outperforms all model-free and model-based approaches” (section 1), while they do not even compare against any model-based baselines (and only a single model-free baseline, DQN, which is not state-of-the-art anymore).']","['ICLR_2019_850_review_0_chunk_13', 'ICLR_2019_850_review_1_chunk_8', 'ICLR_2019_850_review_2_chunk_2', 'ICLR_2019_850_review_1_chunk_10', 'ICLR_2019_850_review_0_chunk_14']","[1.1016026735305786, 1.172385334968567, 1.1891032457351685, 1.3985201120376587, 1.4163923263549805]"
ICLR_2019_850,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Because the algorithm itself uses a ground-truth environment-specific state, a ground-truth environment-specific simulator, and relies on a “crash boolean” (whether the bird hit a tree) specific to this game, it cannot be applied out-of-the-box on a different environment.', 'Regarding the experiments, they are not very conclusive, especially because the difference is not that large and it is only one single game.', 'In fact, while there is no prior work in the literature on this game (perhaps because it is considered very easy), some unofficial results suggest that it is solvable by a straightforward application of existing methods (see this report: http://cs229.stanford.edu/proj2015/362_report.pdf).', '4) The authors make some claims that are too strong in light of the reported results.', 'However I found the paper to be poorly written.']","['ICLR_2019_850_review_0_chunk_12', 'ICLR_2019_850_review_1_chunk_22', 'ICLR_2019_850_review_0_chunk_5', 'ICLR_2019_850_review_0_chunk_13', 'ICLR_2019_850_review_2_chunk_2']","[0.17252624345546858, 0.12094914416250416, 0.11273576615139991, 0.1074919152474154, 0.10310795561795341]"
NIPS_2016_212,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['The paper is very well-written and straightforward to follow.', 'This paper is definitely a good addition to the discussion and adds to the variety.', 'Besides, the paper is well-written and easy to read.', 'In general, the paper is well presented.', 'Technical quality: Ideas are clearly presented; assumptions explicitly stated; KKT condition explained and examined.']","['NIPS_2016_212_review_1_chunk_6', 'NIPS_2016_212_review_3_chunk_7', 'NIPS_2016_212_review_0_chunk_5', 'NIPS_2016_212_review_2_chunk_5', 'NIPS_2016_212_review_3_chunk_5']","[1.1200084686279297, 1.1299681663513184, 1.1309385299682617, 1.2509729862213135, 1.3186711072921753]"
NIPS_2016_212,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['A main concern revolves around novelty/impact.', 'The paper designs methods to attack matrix factorization based recommender systems given that the adversary has the ability to poison training data.', 'Though the idea to mimic normal user behaviors is interesting, and seems novel in existing literature, overall, I feel that the main contribution of this paper is not very impressive.', 'In general, the paper is well presented.', 'The paper is very well-written and straightforward to follow.']","['NIPS_2016_212_review_2_chunk_9', 'NIPS_2016_212_review_3_chunk_0', 'NIPS_2016_212_review_0_chunk_17', 'NIPS_2016_212_review_2_chunk_5', 'NIPS_2016_212_review_1_chunk_6']","[0.206249003535832, 0.16809833675726568, 0.14699244161063058, 0.07065678971558806, 0.06186216153284227]"
NIPS_2016_212,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['In general, the paper is well presented.', 'Besides, the paper is well-written and easy to read.', 'This paper is definitely a good addition to the discussion and adds to the variety.', 'The paper is very well-written and straightforward to follow.', 'Experiments performed to show the effectiveness of the approaches.This paper is very well written and organized.']","['NIPS_2016_212_review_2_chunk_5', 'NIPS_2016_212_review_0_chunk_5', 'NIPS_2016_212_review_3_chunk_7', 'NIPS_2016_212_review_1_chunk_6', 'NIPS_2016_212_review_3_chunk_3']","[1.090573787689209, 1.1309999227523804, 1.1352736949920654, 1.219643235206604, 1.2593222856521606]"
NIPS_2016_212,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Multiple datasets would substantiate the conclusions.', 'While the paper contributes interesting results, it seems slightly lacking in novelty/depth.', 'The results in Section 5 on experiments does not seem to be conveyed well.', 'The paper designs methods to attack matrix factorization based recommender systems given that the adversary has the ability to poison training data.', 'Experiments are performed on the movie lens dataset with RMSE metric performance compared with and without poisoning attack.The paper studies an important problem specifically regarding malicious users in a recommendation systems and suggests interesting techniques to combat such attacks.']","['NIPS_2016_212_review_1_chunk_10', 'NIPS_2016_212_review_2_chunk_4', 'NIPS_2016_212_review_4_chunk_6', 'NIPS_2016_212_review_3_chunk_0', 'NIPS_2016_212_review_4_chunk_4']","[0.155731755727817, 0.11709935266385549, 0.11522576985535861, 0.10107739086332176, 0.08821765866566868]"
ICLR_2020_297,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['I am leaning towards acceptance as the method is clear, easy to implement, well studied through the experiments and has good results on standard benchmarks.', 'Overall I like the paper, but it is important to add more detail, in particular about the choice of of \\tau.', 'In general, this is paper is an interesting paper.', '--Writing: This paper is well written in English and is well structured.', 'Here are some more detailed comments: - My main concern is the selection strategy of \\tau in \\tau-normalized classification.']","['ICLR_2020_297_review_0_chunk_8', 'ICLR_2020_297_review_2_chunk_18', 'ICLR_2020_297_review_1_chunk_4', 'ICLR_2020_297_review_1_chunk_7', 'ICLR_2020_297_review_2_chunk_7']","[1.0194240808486938, 1.0759804248809814, 1.3065414428710938, 1.4130074977874756, 1.5304334163665771]"
ICLR_2020_297,Accept (Poster),Q1_Justification,"Given the decision was 'Accept (Poster)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['They emphasis that these methods all jointly learn the representations and classifiers, which ""make it unclear how the long-tailed recognition ability is achieved-is it from learning a better representation or by handling the data imbalance better via shifting classifier decision boundaries"".', 'Conclusion: I tend to accept this paper since it is interesting and renews our understanding of the long-tailed recognition ability of neural network and sampling strategies.', 'In general, this is paper is an interesting paper.', 'Here are some more detailed comments: - My main concern is the selection strategy of \\tau in \\tau-normalized classification.', '--Introduction and review: The authors do a comprehensive literature review, listing the main directions for solving the long-tailed recognition problem.']","['ICLR_2020_297_review_1_chunk_11', 'ICLR_2020_297_review_1_chunk_18', 'ICLR_2020_297_review_1_chunk_4', 'ICLR_2020_297_review_2_chunk_7', 'ICLR_2020_297_review_1_chunk_10']","[0.12968467544237777, 0.10985432082937113, 0.10678276296053132, 0.07725162670134314, 0.0662874474551581]"
ICLR_2020_297,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['In general, this is paper is an interesting paper.', 'Overall I like the paper, but it is important to add more detail, in particular about the choice of of \\tau.', 'The experiments are mostly thorough and detailed.', 'They perform extensive experiment to illustrate their points.', '--Writing: This paper is well written in English and is well structured.']","['ICLR_2020_297_review_1_chunk_4', 'ICLR_2020_297_review_2_chunk_18', 'ICLR_2020_297_review_2_chunk_6', 'ICLR_2020_297_review_1_chunk_6', 'ICLR_2020_297_review_1_chunk_7']","[1.196984052658081, 1.2182414531707764, 1.313772201538086, 1.3306124210357666, 1.355558156967163]"
ICLR_2020_297,Accept (Poster),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['They perform extensive experiment to illustrate their points.', 'In general, this is paper is an interesting paper.', 'When showing the results, like Figure 1, 2 and Table 2, it would be better to mention the parameters chosen for \\tau-normalization and other methods.', 'Will other networks get similar results as that of ResNeXt-50 shown in Figure 1?', 'The paper tries to handle the class imbalance problem by decoupling the learning process into representation learning and classification, in contrast to the current methods that jointly learn both of them.']","['ICLR_2020_297_review_1_chunk_6', 'ICLR_2020_297_review_1_chunk_4', 'ICLR_2020_297_review_1_chunk_17', 'ICLR_2020_297_review_1_chunk_16', 'ICLR_2020_297_review_1_chunk_0']","[0.21919318995689405, 0.17002282134237523, 0.15654139063490782, 0.11436399102596359, 0.09873225879988631]"
NIPS_2017_42,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['Except for some grammar mistakes, the paper is well-written in general.', 'A well written paper, the review in section 2 gives a succinct summary of the model and previous work.', 'Clarity Despite the large number of equations, the argumentation is easy to follow.', 'pros: The method is well-motivated and the derivation can be useful by itself.', 'cons: Only works for GRUs The experiments could be the result of the particular choice of starting learning rate']","['NIPS_2017_42_review_1_chunk_11', 'NIPS_2017_42_review_0_chunk_2', 'NIPS_2017_42_review_1_chunk_10', 'NIPS_2017_42_review_1_chunk_17', 'NIPS_2017_42_review_1_chunk_20']","[1.2188971042633057, 1.2208553552627563, 1.424453616142273, 1.4718455076217651, 1.4880058765411377]"
NIPS_2017_42,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['Except for some grammar mistakes, the paper is well-written in general.', 'A well written paper, the review in section 2 gives a succinct summary of the model and previous work.', 'This paper addresses an important problem in training a class of recurrent neural networks: the Gated Recurrent Units (GRU).', 'Training these important class of neural networks is not an easy problem and this paper makes an important contribution that throws light on the gradient explosion issue.', 'I also like the plots that show the relation between the spectral radius of the linear approximation of the system and the norm of the gradient.']","['NIPS_2017_42_review_1_chunk_11', 'NIPS_2017_42_review_0_chunk_2', 'NIPS_2017_42_review_0_chunk_0', 'NIPS_2017_42_review_0_chunk_1', 'NIPS_2017_42_review_1_chunk_4']","[0.26432213529823506, 0.1792177068838537, 0.15800300709516776, 0.14338021640516913, 0.0]"
NIPS_2017_42,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['Except for some grammar mistakes, the paper is well-written in general.', 'Unfortunately, this makes it hard to draw strong conclusions from the results.', 'A well written paper, the review in section 2 gives a succinct summary of the model and previous work.', 'Technical quality The motivation of the method is well developed and it is nice that the method is evaluated on two different real-world datasets.', 'Results shown in Tables 1 and 2 are important â\x80\x93 they relate to success / otherwise of getting a network to learn.']","['NIPS_2017_42_review_1_chunk_11', 'NIPS_2017_42_review_1_chunk_6', 'NIPS_2017_42_review_0_chunk_2', 'NIPS_2017_42_review_1_chunk_3', 'NIPS_2017_42_review_0_chunk_7']","[1.1575736999511719, 1.2211523056030273, 1.281689167022705, 1.372361421585083, 1.4580801725387573]"
NIPS_2017_42,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Unfortunately, this makes it hard to draw strong conclusions from the results.', ""I also don't know about any methods that combine SGD training with SVD to clip certain singular values."", ""Significance While the analysis is specific to GRUs, I don't see why it couldn't inspire similar analysis of other popular RNN architectures."", 'Except for some grammar mistakes, the paper is well-written in general.', 'The discussion on computational cost is a little unclear, and the results shown in Fig.']","['NIPS_2017_42_review_1_chunk_6', 'NIPS_2017_42_review_1_chunk_13', 'NIPS_2017_42_review_1_chunk_14', 'NIPS_2017_42_review_1_chunk_11', 'NIPS_2017_42_review_0_chunk_5']","[0.23098625744152457, 0.10769328068116117, 0.09971863399735381, 0.09699408463535558, 0.08544214626338671]"
ICLR_2018_431,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['The clarity of the paper has improved but the experimental evaluation is lacking realistic datasets and further simple baselines (as also stated by the other reviewers)', 'Although the paper has been improved, I keep my rating due to the insufficient experimental evaluation.', 'The writing of the paper is also very unclear, with several repetitions and many typos e.g.', 'However, I have the following concerns about the quality and the significance: - The proposed formulation in Equation (2) is questionable.', '* The clarity of this paper is not high as the proposed method is not well explained.']","['ICLR_2018_431_review_1_chunk_15', 'ICLR_2018_431_review_0_chunk_21', 'ICLR_2018_431_review_2_chunk_6', 'ICLR_2018_431_review_0_chunk_1', 'ICLR_2018_431_review_0_chunk_16']","[1.1875231266021729, 1.1974899768829346, 1.2564492225646973, 1.2570418119430542, 1.3502824306488037]"
ICLR_2018_431,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['But I feel a lot can still be done to justify them, even just one of them.', '* With the imbalanced training as described in the paper, it is quite natural that the confidence threshold for the classification decision needs to be adapted (not equal to 0.5) * There are quite a few heuristic tricks in the paper and some of them are not well motivated and analyzed (such as the discriminator training from multiple generators) * A cross-entropy loss for the autoencoder does not make much sense in my opinion (?)', 'This paper addresses the problem of one class classification.', 'The writing of the paper is also very unclear, with several repetitions and many typos e.g.', '* The clarity of this paper is not high as the proposed method is not well explained.']","['ICLR_2018_431_review_2_chunk_3', 'ICLR_2018_431_review_1_chunk_9', 'ICLR_2018_431_review_2_chunk_0', 'ICLR_2018_431_review_2_chunk_6', 'ICLR_2018_431_review_0_chunk_16']","[0.16854165425671813, 0.14861272523730107, 0.05214314904178861, 0.04953789359101339, 0.04886477208887756]"
ICLR_2018_431,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['The clarity of the paper has improved but the experimental evaluation is lacking realistic datasets and further simple baselines (as also stated by the other reviewers)', 'Although the paper has been improved, I keep my rating due to the insufficient experimental evaluation.', 'The writing of the paper is also very unclear, with several repetitions and many typos e.g.', '*After revision statement* I thank the authors for their revision, but I keep my rating.', 'However, I have the following concerns about the quality and the significance: - The proposed formulation in Equation (2) is questionable.']","['ICLR_2018_431_review_1_chunk_15', 'ICLR_2018_431_review_0_chunk_21', 'ICLR_2018_431_review_2_chunk_6', 'ICLR_2018_431_review_1_chunk_14', 'ICLR_2018_431_review_0_chunk_1']","[1.1658319234848022, 1.2058210372924805, 1.2379052639007568, 1.2655463218688965, 1.324882984161377]"
ICLR_2018_431,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Otherwise the proposed formulation does not make sense as it receives only specific data points and how to accumulate objective values across data points is not defined.', 'The clarity of the paper has improved but the experimental evaluation is lacking realistic datasets and further simple baselines (as also stated by the other reviewers)', '- As discussed in Section 2, there are already many outlier detection methods, such as distance-based outlier detection methods, but they are not compared in experiments.', 'The suggested techniques are nice and show promising results.', 'Otherwise in practice how to set these parameters to get better results is not obvious.']","['ICLR_2018_431_review_0_chunk_6', 'ICLR_2018_431_review_1_chunk_15', 'ICLR_2018_431_review_0_chunk_10', 'ICLR_2018_431_review_2_chunk_2', 'ICLR_2018_431_review_0_chunk_15']","[0.2549133925143709, 0.13911885827147308, 0.12673447810645797, 0.11081187016071053, 0.1021171257495212]"
NIPS_2017_322,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['In general I like this paper and propose to accept it.', 'Comments The paper is well written.', 'The paper is well written and the problem, methods and results were easy to follow.', 'It is clear and it reads well.', 'The ms provides justifications about how to construct the Hash function and the experiment result shows the method does its job.']","['NIPS_2017_322_review_1_chunk_13', 'NIPS_2017_322_review_0_chunk_3', 'NIPS_2017_322_review_2_chunk_8', 'NIPS_2017_322_review_0_chunk_4', 'NIPS_2017_322_review_1_chunk_11']","[0.9235849976539612, 1.0931988954544067, 1.344358205795288, 1.6143029928207397, 1.704959750175476]"
